Département,Ville ,code postal,population,superficie
83,MONS,83440,900,76.63
83,COMPS-SUR-ARTUBY,83840,300,63.49
83,LA CRAU,83260,16400,37.87
83,TOURRETTES,83440,2700,33.99
83,LE LAVANDOU,83980,5800,29.65
83,SALERNES,83690,3600,39.3
83,LES SALLES-SUR-VERDON,83630,200,4.97
83,GASSIN,83580,2900,24.74
83,BAUDINARD-SUR-VERDON,83630,200,21.97
83,FORCALQUEIRET,83136,2200,10.33
83,LA MOTTE,83920,2900,28.12
83,TOULON,83000-83100-83200,166700,42.84
83,LA MOLE,83310,1000,45.28
83,PUGET-VILLE,83390,3600,36.83
83,LE BEAUSSET,83330,9000,35.95
83,LA VERDIERE,83560,1400,68.16
83,LA CADIERE-D'AZUR,83740,5300,37.42
83,BELGENTIER,83210,2400,13.38
83,CHATEAUDOUBLE,83300,500,40.91
83,AIGUINES,83630,300,114.33
83,TOURTOUR,83690,600,28.69
83,BRIGNOLES,83170,15900,70.53
83,SAINT-RAPHAEL,83700-83530,34000,89.59
83,COLLOBRIERES,83610,1800,112.68
83,SAINTE-ANASTASIE-SUR-ISSOLE,83136,1800,10.71
83,LA GARDE-FREINET,83680,1800,76.64
83,LA CROIX-VALMER,83420,3300,22.28
83,ROCBARON,83136,3500,20.28
83,LE LUC,83340,9000,44.16
83,LA BASTIDE,83840,200,11.76
83,BRENON,83840,0,5.59
83,ARTIGNOSC-SUR-VERDON,83630,300,18.53
83,MONTFORT-SUR-ARGENS,83570,1200,11.92
83,ARTIGUES,83560,200,31.85
83,GONFARON,83590,4000,40.42
83,COTIGNAC,83570,2200,44.26
83,TOURVES,83170,4800,65.62
83,SAINT-TROPEZ,83990,5300,11.18
83,PIERREFEU-DU-VAR,83390,5200,58.36
83,LE REVEST-LES-EAUX,83200,3700,24.07
83,LA FARLEDE,83210,8000,8.31
83,SAINT-MANDRIER-SUR-MER,83430,6000,5.12
83,LE CASTELLET,83330,4300,44.77
83,BANDOL,83150,8800,8.59
83,AMPUS,83111,900,82.77
83,LA SEYNE-SUR-MER,83500,60000,22.17
83,LA ROQUE-ESCLAPON,83840,200,26.98
83,VINON-SUR-VERDON,83560,3900,36
83,BAGNOLS-EN-FORET,83600,2300,42.9
83,LES MAYONS,83340,600,28.86
83,TRIGANCE,83840,200,60.6
83,GINASSERVIS,83560,1400,37.47
84,VILLES-SUR-AUZON,84570,1300,27.08
84,VISAN,84820,2000,41.07
84,RASTEAU,84110,800,18.81
84,SAINT-SATURNIN-LES-APT,84490,2600,75.79
84,BEDARRIDES,84370,5100,24.79
84,BRANTES,84390,100,28.18
84,OPPEDE,84580,1300,24.1
84,UCHAUX,84100,1400,18.48
84,SAIGNON,84400,1000,19.6
84,BEDOIN,84410,3100,91.03
84,SAINT-MARTIN-DE-CASTILLON,84750,700,38.21
84,CAROMB,84330,3200,17.98
84,MALAUCENE,84340,2700,45.33
84,GRILLON,84600,1700,14.92
84,SAINT-PIERRE-DE-VASSOLS,84330,500,4.93
84,LIOUX,84220,300,38.89
84,CASTELLET,84400,100,9.84
84,CABRIERES-D'AIGUES,84240,800,18.96
84,MORMOIRON,84570,1800,25.03
84,VILLELAURE,84530,3100,18.25
84,LE PONTET,84130,16900,10.77
84,SAINT-TRINIT,84390,100,16.66
84,FAUCON,84110,400,8.65
84,SAINT-CHRISTOL,84390,1200,46.08
84,MERINDOL,84360,1900,26.59
84,CHATEAUNEUF-DU-PAPE,84230,2100,25.85
84,CAVAILLON,84300,25400,45.96
84,BEAUMES-DE-VENISE,84190,2300,18.89
84,MODENE,84330,400,4.73
84,METHAMIS,84570,400,36.81
84,LAMOTTE-DU-RHONE,84840,400,11.97
84,VEDENE,84270,9900,11.18
84,CADENET,84160,4000,25.08
84,LA TOUR-D'AIGUES,84240,3900,41.3
84,ALTHEN-DES-PALUDS,84210,2500,6.4
84,MORIERES-LES-AVIGNON,84310,7500,10.35
84,PUYMERAS,84110,600,14.59
84,CAUMONT-SUR-DURANCE,84510,4600,18.23
84,JONQUIERES,84150,4300,23.87
84,RICHERENCHES,84600,700,10.96
84,PEYPIN-D'AIGUES,84240,600,17.36
84,PERNES-LES-FONTAINES,84210,10400,51.12
84,SANNES,84240,200,4.6
84,LE BARROUX,84330,600,16.04
84,LAFARE,84190,100,4.54
84,SARRIANS,84260,5800,37.49
84,SORGUES,84700,18200,33.4
84,LA BASTIDE-DES-JOURDANS,84240,1300,27.74
84,VIOLES,84150,1500,14.79
84,VIENS,84750,600,34.59
84,CAMARET-SUR-AIGUES,84850,4400,17.53
84,BLAUVAC,84570,400,20.8
84,VITROLLES-EN-LUBERON,84240,200,16.15
84,LAGARDE-PAREOL,84290,300,9.29
84,LAGNES,84800,1700,16.93
84,VACQUEYRAS,84190,1100,8.97
84,PUGET,84360,700,17.9
84,MALEMORT-DU-COMTAT,84570,1400,11.92
84,AURIBEAU,84400,100,7.5
84,GIGONDAS,84190,600,27.14
84,VILLARS,84400,700,30.05
84,RUSTREL,84400,700,28.26
84,SEGURET,84110,900,21.04
84,SAINT-MARCELLIN-LES-VAISON,84110,300,3.56
84,MONDRAGON,84430,3600,40.65
84,CABRIERES-D'AVIGNON,84220,1800,14.68
84,SAINT-SATURNIN-LES-AVIGNON,84450,5000,6.25
84,SAVOILLAN,84390,100,8.81
84,CHATEAUNEUF-DE-GADAGNE,84470,3200,13.48
84,ROBION,84440,4100,17.7
84,ENTRECHAUX,84340,1000,14.91
84,ROAIX,84110,600,5.83
84,GORDES,84220,2100,48.04
84,SAINT-ROMAN-DE-MALEGARDE,84290,300,8.21
84,MORNAS,84550,2300,26.09
84,SAULT,84390,1300,111.15
84,ANSOUIS,84240,1100,17.63
84,L'ISLE-SUR-LA-SORGUE,84800,18900,44.57
84,GOULT,84220,1200,23.77
84,PIOLENC,84420,4700,24.8
84,LOURMARIN,84160,1000,20.18
84,SAINT-ROMAIN-EN-VIENNOIS,84110,800,9
84,MENERBES,84560,1200,30.27
84,VALREAS,84600,9900,57.97
84,GIGNAC,84400,100,8.15
84,BONNIEUX,84480,1400,51.12
84,BUOUX,84480,100,17.54
84,VAUGINES,84160,600,15.55
84,PUYVERT,84160,700,9.78
84,CARPENTRAS,84200,29000,37.92
84,COURTHEZON,84350,5300,32.78
84,BEAUMONT-DU-VENTOUX,84340,300,28.16
84,BUISSON,84110,300,9.49
84,SABLET,84110,1300,11.1
84,ENTRAIGUES-SUR-LA-SORGUE,84320,7600,16.57
84,SAINT-PANTALEON,84220,200,0.78
84,MURS,84220,400,31.27
84,MIRABEAU,84120,1100,31.66
84,LAGARDE-D'APT,84400,0,21.79
84,SAUMANE-DE-VAUCLUSE,84800,800,20.81
84,VENASQUE,84210,1100,35.01
84,VELLERON,84740,3100,16.39
84,MAZAN,84380,5600,37.92
84,CASENEUVE,84750,400,18.11
84,LE BEAUCET,84210,400,9.04
84,SERIGNAN-DU-COMTAT,84830,2400,19.82
84,TAILLADES,84300,1900,6.86
84,AUBIGNAN,84810,4700,15.7
84,FONTAINE-DE-VAUCLUSE,84800,700,7.14
84,LA MOTTE-D'AIGUES,84240,1300,14.63
84,MONIEUX,84390,300,47.12
84,LA BASTIDONNE,84120,700,5.9
84,BEAUMONT-DE-PERTUIS,84120,1000,56.07
84,BOLLENE,84500,14100,54.03
84,VILLEDIEU,84110,500,11.38
84,MONTEUX,84170,10800,39.02
84,FLASSAN,84410,400,20.6
84,LA ROQUE-SUR-PERNES,84210,400,11.03
84,ROUSSILLON,84220,1300,29.77
84,ORANGE,84100,29500,74.2
84,AVIGNON,84000,90100,64.91
84,AUREL,84390,200,28.9
84,SAINT-LEGER-DU-VENTOUX,84390,0,19.29
84,LA ROQUE-ALRIC,84190,100,4.87
84,SAINT-MARTIN-DE-LA-BRASQUE,84760,700,5.64
84,SIVERGUES,84400,0,9.39
84,JONQUERETTES,84450,1300,2.57
84,BEAUMETTES,84220,200,2.59
84,CAIRANNE,84290,900,22.51
84,PERTUIS,84120,18900,66.23
84,MAUBEC,84660,1800,9.13
84,LE THOR,84250,7900,35.53
84,SUZETTE,84190,100,6.75
84,LACOSTE,84480,400,10.66
84,GRAMBOIS,84240,1100,31.2
84,TRAVAILLAN,84850,700,17.65
84,APT,84400,11100,44.57
84,SAINTE-CECILE-LES-VIGNES,84290,2200,19.82
84,LAURIS,84360,3400,21.81
84,VAISON-LA-ROMAINE,84110,6200,26.99
84,CUCURON,84160,1800,32.68
84,LAPALUD,84840,3500,17.37
84,CADEROUSSE,84860,2700,32.39
84,LORIOL-DU-COMTAT,84870,2300,11.29
84,CRESTET,84110,500,11.48
84,SAINT-HIPPOLYTE-LE-GRAVEYRON,84330,200,4.94
84,CRILLON-LE-BRAVE,84410,500,7.63
84,JOUCAS,84220,300,8.29
84,GARGAS,84400,3000,14.9
84,SAINT-DIDIER,84210,2100,3.62
84,CHEVAL-BLANC,84460,4100,58.56
85,LA GAUBRETIERE,85130,2900,30.33
85,DAMVIX,85420,800,11.66
85,SAINT-HILAIRE-DE-LOULAY,85600,4100,40.62
85,SAINTE-RADEGONDE-DES-NOYERS,85450,800,31.13
85,BRETIGNOLLES-SUR-MER,85470,3900,27.32
85,MORMAISON,85260,1000,15.44
85,LA JONCHERE,85540,400,11.5
85,LIEZ,85420,300,8.38
85,VAIRE,85150,1400,28.12
85,SAINT-MARTIN-DE-FRAIGNEAU,85200,800,13.56
85,VOUVANT,85120,900,20.2
85,SAINT-VINCENT-STERLANGES,85110,700,4.46
85,BREUIL-BARRET,85120,700,14.74
85,POIROUX,85440,800,25.38
85,SAINT-JEAN-DE-BEUGNE,85210,600,13.36
85,LOGE-FOUGEREUSE,85120,400,10.37
85,LAIROUX,85400,600,13.19
85,SAINT-VINCENT-SUR-GRAON,85540,1300,48.79
85,SAINT-GERMAIN-DE-PRINCAY,85110,1500,24.34
85,LA GUYONNIERE,85600,2700,22.84
85,LE POIRE-SUR-VELLUIRE,85770,600,16.95
85,SALIGNY,85170,1700,23.36
85,SAINT-SULPICE-EN-PAREDS,85410,400,13.33
85,LANDERONDE,85150,2100,17.96
85,TALMONT-SAINT-HILAIRE,85440,6800,89.53
85,SAINT-VALERIEN,85570,500,14.3
85,FONTAINES,85200,800,10.56
85,AUZAY,85200,600,13.79
85,LE POIRE-SUR-VIE,85170,7400,71.9
85,SAINT-BENOIST-SUR-MER,85540,300,15.53
85,REAUMUR,85700,800,22.09
85,SAINT-GEORGES-DE-MONTAIGU,85600,3800,33.61
85,MAILLEZAIS,85420,1000,20.33
85,SAINT-LAURENT-SUR-SEVRE,85290,3400,15.79
85,ROCHESERVIERE,85620,2800,28.15
85,BOIS-DE-CENE,85710,1500,41.89
85,SAINT-GEORGES-DE-POINTINDOUX,85150,1500,15.37
85,SAINT-ANDRE-TREIZE-VOIES,85260,1300,18.96
85,MALLIEVRE,85590,200,0.2
85,BELLEVILLE-SUR-VIE,85170,3700,15.16
85,MESNARD-LA-BAROTIERE,85500,1200,11.83
85,SAINT-JUIRE-CHAMPGILLON,85210,400,20.75
85,LA CHAPELLE-THEMER,85210,300,15.1
85,SAINT-PAUL-MONT-PENIT,85670,600,16.58
85,MOUTIERS-LES-MAUXFAITS,85540,1700,9.23
85,LA COUTURE,85320,200,7.03
85,CHATEAU-D'OLONNE,85180,13200,31.22
85,SAINT-MARS-LA-REORTHE,85590,800,9.28
85,COEX,85220,3000,39.56
85,CHEFFOIS,85390,900,18.63
85,SAINT-SULPICE-LE-VERDON,85260,800,14.07
85,LE GIVRE,85540,400,12.42
85,VELLUIRE,85770,500,9.54
85,SAINT-MAIXENT-SUR-VIE,85220,800,10.71
85,L'ILE-D'ELLE,85770,1400,19.09
85,SAINT-MICHEL-LE-CLOUCQ,85200,1200,17.69
85,MAREUIL-SUR-LAY-DISSAIS,85320,2600,25.65
85,SAINT-JEAN-DE-MONTS,85160,7900,61.72
85,SAINT-MATHURIN,85150,1700,23.51
85,ROSNAY,85320,500,14.11
85,LA GENETOUZE,85190,1600,13.12
85,LA COPECHAGNIERE,85260,900,9.68
85,MERVENT,85200,1100,22.23
85,SAINT-AUBIN-DES-ORMEAUX,85130,1300,12.63
85,LA CHAPELLE-ACHARD,85150,1700,21.57
85,LES PINEAUX,85320,600,17.44
85,LE FENOUILLER,85800,4200,17.81
85,SAINT-HILAIRE-LA-FORET,85440,600,10.88
85,SAINTE-FOY,85150,1800,15.62
85,BEAULIEU-SOUS-LA-ROCHE,85190,2000,25.47
85,LA TRANCHE-SUR-MER,85360,2700,17.63
85,MONSIREIGNE,85110,900,20.5
85,SAINTE-PEXINE,85320,200,15.76
85,SAINT-DENIS-DU-PAYRE,85580,400,16.24
85,LA REORTHE,85210,1000,23.88
85,VIX,85770,1700,28.53
85,SAINT-ANDRE-GOULE-D'OIE,85250,1600,20.19
85,CHAVAGNES-EN-PAILLERS,85250,3300,40.57
85,GRAND'LANDES,85670,500,20.49
85,SAINT-DENIS-LA-CHEVASSE,85170,2000,39.47
85,GROSBREUIL,85440,2000,36.33
85,BAZOGES-EN-PAILLERS,85130,1000,11.45
85,LA BERNARDIERE,85610,1600,14.3
85,L'HERBERGEMENT,85260,2600,16.75
85,LA POMMERAIE-SUR-SEVRE,85700,1000,15.56
85,CHAILLE-SOUS-LES-ORMEAUX,85310,1200,17.5
85,LONGEVES,85200,1200,11.72
85,MOREILLES,85450,300,19.68
85,NIEUL-LE-DOLENT,85430,2200,27.5
85,BOUIN,85230,2200,51.31
85,FONTENAY-LE-COMTE,85200,14300,34.05
85,NOTRE-DAME-DE-RIEZ,85270,1900,14.62
85,PEAULT,85320,500,9.09
85,SAINT-MICHEL-EN-L'HERM,85580,2100,54.8
85,LE GIROUARD,85150,800,25.1
85,SAINTE-FLORENCE,85140,1100,17.09
85,LA RABATELIERE,85250,800,8.26
85,LA TARDIERE,85120,1300,20.48
85,PALLUAU,85670,900,7.43
85,L'ILE-D'OLONNE,85340,2600,19.23
85,SAINT-MARTIN-DES-TILLEULS,85130,900,14.03
85,LA BRETONNIERE-LA-CLAYE,85320,600,16.48
85,SAINT-MALO-DU-BOIS,85590,1500,14.28
85,OLONNE-SUR-MER,85340,13000,45.61
85,SAINT-HILAIRE-DE-VOUST,85120,600,18.86
85,L'AIGUILLON-SUR-MER,85460,2300,8.74
85,SAINT-MARTIN-LARS-EN-SAINTE-HERMINE,85210,400,18.81
85,BOUILLE-COURDAULT,85420,500,9.73
85,LA CAILLERE-SAINT-HILAIRE,85410,1000,15.28
85,POUZAUGES,85700,5400,36.65
85,LES ESSARTS,85140,4900,56.24
85,MOUILLERON-LE-CAPTIF,85000,4400,19.73
85,FOUSSAIS-PAYRE,85240,1200,34.42
85,DOMPIERRE-SUR-YON,85170,3900,33.6
85,CHALLANS,85300,18300,64.84
85,LA CHAPELLE-HERMIER,85220,700,17.94
85,DOIX,85200,800,13.31
85,SAINT-GERMAIN-L'AIGUILLER,85390,400,8.43
85,LA TAILLEE,85450,500,11.57
85,LA CHAIZE-GIRAUD,85220,800,2.71
85,SALLERTAINE,85300,2700,49.45
85,GIVRAND,85800,1900,11.69
85,SAINT-MARTIN-DES-FONTAINES,85570,200,5.64
85,CHATEAUNEUF,85710,800,15.92
85,SAINT-URBAIN,85230,1500,16.39
85,APREMONT,85220,1500,29.73
85,SAINTE-HERMINE,85210,2600,34.47
85,SERIGNE,85200,1000,18.69
85,LA GARNACHE,85710,4400,59.49
85,SAINT-VINCENT-SUR-JARD,85520,1200,14.65
85,L'OIE,85140,1100,14.06
85,TREIZE-VENTS,85590,1100,19.12
85,LA VERRIE,85130,3700,43.11
85,SAINT-CYR-DES-GATS,85410,500,21.08
85,COMMEQUIERS,85220,2800,40.26
85,CORPE,85320,900,17.1
85,ROCHETREJOUX,85510,800,10.92
85,LUCON,85400,9800,31.52
85,L'EPINE,85740,1700,8.95
85,OULMES,85420,700,9.28
85,SAINTE-CECILE,85110,1500,32.73
85,THOUARSAIS-BOUILDROUX,85410,700,17.37
85,LONGEVILLE-SUR-MER,85560,2300,38.05
85,LES SABLES-D'OLONNE,85180,15000,8.83
85,BOURNEZEAU,85480,2900,60.49
85,SAINT-LAURENT-DE-LA-SALLE,85410,400,19.22
85,SAINT-MAURICE-LE-GIRARD,85390,600,11.42
85,FAYMOREAU,85240,200,10.99
85,LES CLOUZEAUX,85430,2500,26.49
85,LA ROCHE-SUR-YON,85000,51700,87.52
85,ANTIGNY,85120,1000,22.17
85,THORIGNY,85480,1000,32.15
85,LA FLOCELLIERE,85700,2400,29.19
85,SAINT-GILLES-CROIX-DE-VIE,85800,7200,10.25
85,LES BROUZILS,85260,2500,41.25
85,ANGLES,85750,2200,34.27
85,SAINT-AUBIN-LA-PLAINE,85210,500,11.63
85,FALLERON,85670,1400,28.64
85,CHAIX,85200,400,7.37
85,MARILLET,85240,100,4.25
85,LA MEILLERAIE-TILLAY,85700,1500,20.13
85,MACHE,85190,1300,18.13
85,CHASNAIS,85400,600,10.77
85,SAINT-MAURICE-DES-NOUES,85120,600,21.42
85,MARSAIS-SAINTE-RADEGONDE,85570,500,14.77
85,LE GUE-DE-VELLUIRE,85770,500,12.81
85,SOULLANS,85300,4000,41.09
85,BREM-SUR-MER,85470,2500,15.85
85,CHAUCHE,85140,2200,41.99
85,SAINT-CYR-EN-TALMONDAIS,85540,400,13.91
85,SAINT-GERVAIS,85230,2200,41.9
85,LA MOTHE-ACHARD,85150,2400,8.73
85,SAINT-FULGENT,85250,3500,36.82
85,LES LANDES-GENUSSON,85130,2300,31.33
85,SAINT-PIERRE-LE-VIEUX,85420,1000,23.19
85,XANTON-CHASSENON,85240,700,19.24
85,MOUTIERS-SUR-LE-LAY,85320,600,18.28
85,CHANTONNAY,85110,8100,82.91
85,LES LUCS-SUR-BOULOGNE,85170,3200,53.15
85,MORTAGNE-SUR-SEVRE,85290,6100,21.94
85,SAINT-REVEREND,85220,1300,15.82
85,MONTOURNAIS,85700,1700,29.14
85,SAINT-FLORENT-DES-BOIS,85310,2600,36.76
85,FROIDFOND,85300,1400,21.51
85,LANDEVIEILLE,85220,1100,13.57
85,CHAMBRETAUD,85500,1400,16.1
85,LA JAUDONNIERE,85110,600,8.27
85,SAINT-HILAIRE-DE-RIEZ,85270,10400,48.85
85,LE MAZEAU,85420,400,8.23
85,LES MAGNILS-REIGNIERS,85400,1500,17.96
85,SAINT-JULIEN-DES-LANDES,85150,1300,28.31
85,SAINT-PHILBERT-DE-BOUAINE,85660,2600,50.16
85,SAINT-SIGISMOND,85420,400,10.46
85,LE CHAMP-SAINT-PERE,85540,1600,24.67
85,CHAILLE-LES-MARAIS,85450,1800,39.96
85,JARD-SUR-MER,85520,2500,16.57
85,LES EPESSES,85590,2500,31.29
85,VOUILLE-LES-MARAIS,85450,700,9.14
85,LA CHAPELLE-PALLUAU,85670,900,13.01
85,SAINT-AVAUGOURD-DES-LANDES,85540,900,20.85
85,LA CHATAIGNERAIE,85120,2600,7.94
85,L'ILE-D'YEU,85350,4800,23.32
85,VENANSAULT,85190,4300,44.49
85,TREIZE-SEPTIERS,85600,2800,21.84
85,SAINT-CHRISTOPHE-DU-LIGNERON,85670,2300,42.42
85,BEAUVOIR-SUR-MER,85230,3700,35.19
85,LA CHAPELLE-AUX-LYS,85120,200,10.56
85,TALLUD-SAINTE-GEMME,85390,400,18.57
85,LA CHAIZE-LE-VICOMTE,85310,3200,49.51
85,NESMY,85310,2500,24.52
85,BAZOGES-EN-PAREDS,85390,1200,33.83
85,LES HERBIERS,85500,14800,88.78
85,LES CHATELLIERS-CHATEAUMUR,85700,700,18.13
85,SAINT-MESMIN,85700,1900,26.28
85,L'HERMENAULT,85570,900,11.42
85,SIGOURNAIS,85110,800,18.3
85,CHAVAGNES-LES-REDOUX,85390,800,13.34
85,CHATEAU-GUIBERT,85320,1400,35.16
85,POUILLE,85570,600,17.48
85,NALLIERS,85370,2200,33.61
85,AVRILLE,85440,1100,25.03
85,BOURNEAU,85200,800,16.36
85,MONTREUIL,85200,800,12.03
85,MOUILLERON-EN-PAREDS,85390,1200,19.97
85,MENOMBLET,85700,700,20.95
85,BOULOGNE,85140,700,12.23
85,LA FAUTE-SUR-MER,85460,1000,6.94
85,GRUES,85580,800,47.18
85,LE BERNARD,85560,900,27.37
85,MONTAIGU,85600,5000,3.03
85,LA BOISSIERE-DE-MONTAIGU,85600,2000,29.1
85,L'ORBRIE,85200,800,9.63
85,SAINTE-FLAIVE-DES-LOUPS,85150,2000,36.11
85,MAILLE,85420,800,17.66
85,PUYRAVAULT,85450,600,17.07
85,LA BRUFFIERE,85530,3500,40.42
85,LA GUERINIERE,85680,1500,7.82
85,PISSOTTE,85200,1200,11.96
85,MARTINET,85150,800,18.11
85,CEZAIS,85410,300,12.22
85,AUBIGNY,85430,2900,25.79
85,SAINT-ETIENNE-DE-BRILLOUET,85210,500,18.93
85,CURZON,85540,500,5.9
85,TRIAIZE,85580,1000,58.8
85,CHAMPAGNE-LES-MARAIS,85450,1600,49.82
85,MOUCHAMPS,85640,2600,55
85,SAINTE-GEMME-LA-PLAINE,85400,1900,35.52
85,BEAUREPAIRE,85500,2100,24.19
85,LE LANGON,85370,1100,23.74
85,LE PERRIER,85300,1800,33.22
85,SAINT-PAUL-EN-PAREDS,85500,1200,12.32
85,MOUZEUIL-SAINT-MARTIN,85370,1100,25.85
85,PUY-DE-SERRE,85240,300,13.81
85,TIFFAUGES,85130,1500,9.92
85,NOIRMOUTIER-EN-L'ILE,85330,4800,19.59
85,LE TABLIER,85310,600,9.28
85,SAINT-HILAIRE-DES-LOGES,85240,1900,35.2
85,NIEUL-SUR-L'AUTISE,85240,1200,22.63
85,SAINT-PROUANT,85110,1500,12.86
85,VENDRENNES,85250,1400,16.92
85,LE BOUPERE,85510,2800,43.48
85,AIZENAY,85190,7800,81.06
85,LA BOISSIERE-DES-LANDES,85430,1300,23.74
85,FOUGERE,85480,900,26.89
85,BENET,85490,3600,50.01
85,CUGAND,85610,3200,13.47
85,SAINT-ETIENNE-DU-BOIS,85670,1800,29.44
85,SAINT-MARTIN-DES-NOYERS,85140,2200,41.74
85,SAINT-HILAIRE-LE-VOUHIS,85480,1000,28.91
85,SAINT-PIERRE-DU-CHEMIN,85120,1400,29.65
85,BEAUFOU,85170,1100,29.06
85,PETOSSE,85570,600,15.9
85,THIRE,85210,500,11.6
85,BESSAY,85320,400,10.79
85,LA MERLATIERE,85140,800,14.86
85,NOTRE-DAME-DE-MONTS,85690,1800,20.62
85,BOUFFERE,85600,2600,16.55
85,BARBATRE,85630,1800,12.47
85,LA BARRE-DE-MONTS,85550,2100,27.81
85,SAINT-MICHEL-MONT-MERCURE,85700,1900,25.76
85,LA FERRIERE,85280,4600,47.17
85,L'AIGUILLON-SUR-VIE,85220,1600,23.22
86,PAIZAY-LE-SEC,86300,400,34.65
86,MIGNALOUX-BEAUVOIR,86550,3900,21.56
86,SAIX,86120,200,22.55
86,LIGUGE,86240,2900,22.77
86,VOUZAILLES,86170,500,15.77
86,LA PUYE,86260,600,23.57
86,VOULON,86700,400,8.31
86,CELLE-LEVESCAULT,86600,1300,42.67
86,COUSSAY,86110,300,20.14
86,PAYRE,86700,1000,26.13
86,COULOMBIERS,86600,1100,27.93
86,CHATAIN,86250,300,22.05
86,CRAON,86110,200,21.58
86,DIENNE,86410,500,16.56
86,CEAUX-EN-COUHE,86700,500,16.22
86,LA BUSSIERE,86310,400,32.09
86,MAGNE,86160,600,20.01
86,AULNAY,86330,100,8.01
86,PINDRAY,86500,300,26.74
86,OUZILLY,86380,800,10.63
86,MAIRE,86270,200,20.57
86,AMBERRE,86110,500,15.63
86,SAINT-REMY-SUR-CREUSE,86220,400,12.94
86,CHALANDRAY,86190,800,24.97
86,LES TROIS-MOUTIERS,86120,1000,35.94
86,CHIRE-EN-MONTREUIL,86190,900,21.41
86,LEUGNY,86220,400,15.74
86,VERNON,86340,600,38.38
86,ANTRAN,86100,1100,23.82
86,LE ROCHEREAU,86170,700,8.93
86,MILLAC,86150,500,40.59
86,LE VIGEANT,86150,700,64.36
86,MAZEUIL,86110,200,13.63
86,LA CHAPELLE-BATON,86250,400,29.68
86,CHERVES,86170,600,25.81
86,GIZAY,86340,400,20.76
86,LUCHAPT,86430,300,26.39
86,JARDRES,86800,1100,20.74
86,PORT-DE-PILES,86220,500,5.32
86,MONTMORILLON,86500,6400,57
86,CEAUX-EN-LOUDUN,86200,600,28.89
86,LES ORMES,86220,1600,24.22
86,CHABOURNAY,86380,900,5.84
86,AVAILLES-EN-CHATELLERAULT,86530,1500,15.46
86,PLEUMARTIN,86450,1200,23.92
86,AVANTON,86170,1800,10.8
86,LA ROCHE-RIGAULT,86200,500,25.64
86,VOULEME,86400,400,11.12
86,LA TRIMOUILLE,86290,1000,41.65
86,ROIFFE,86120,700,24.3
86,CHAPELLE-VIVIERS,86300,400,14.53
86,SAINT-SAVIOL,86400,500,10.81
86,BERTHEGON,86420,300,10.61
86,PRINCAY,86420,200,16.59
86,VENDEUVRE-DU-POITOU,86380,2900,41.62
86,MORTON,86120,400,7.99
86,CHATILLON,86700,200,5.92
86,LEIGNE-SUR-USSEAU,86230,500,11.23
86,SAINT-CLAIR,86330,200,10.67
86,GENOUILLE,86250,500,29.8
86,MOUSSAC,86150,500,24.69
86,LA CHAUSSEE,86330,200,13.58
86,VOUNEUIL-SOUS-BIARD,86580,4900,25.98
86,SAINT-MACOUX,86400,500,10.68
86,CHASSENEUIL-DU-POITOU,86360,4600,17.61
86,LAVOUX,86800,1100,15.03
86,MONTREUIL-BONNIN,86470,600,25.76
86,LESIGNY,86270,500,13.21
86,LA GRIMAUDIERE,86330,400,19.09
86,JAZENEUIL,86600,800,31.82
86,POUANT,86200,400,26.57
86,LUSIGNAN,86600,2600,37.82
86,BUXEROLLES,86180,9900,9.1
86,LIGLET,86290,300,52.53
86,JAUNAY-CLAN,86130,5800,27.48
86,BETHINES,86310,500,37.02
86,LEIGNES-SUR-FONTAINE,86300,600,32.37
86,SERIGNY,86230,300,24.92
86,CIVRAY,86400,2800,8.7
86,THURE,86540,2800,43.47
86,BRION,86160,200,16.08
86,SAINT-LEGER-DE-MONTBRILLAIS,86120,400,10.4
86,QUEAUX,86150,600,52.64
86,NAINTRE,86530,5800,24.86
86,BLANZAY,86400,800,35.45
86,DISSAY,86130,2900,23.71
86,LINIERS,86800,500,16.19
86,MAISONNEUVE,86170,300,8.97
86,LA ROCHE-POSAY,86270,1600,35.31
86,CHOUPPES,86110,700,31.72
86,LINAZAY,86400,200,9.14
86,BOURNAND,86120,700,32.42
86,POITIERS,86000,89300,42.11
86,FONTAINE-LE-COMTE,86240,3500,18.66
86,NOUAILLE-MAUPERTUIS,86340,2700,22.13
86,SAINT-ROMAIN,86250,400,20.48
86,CHAMPAGNE-SAINT-HILAIRE,86160,900,46.36
86,CHARRAIS,86170,900,14.63
86,CIVAUX,86320,1000,26.39
86,MOULISMES,86500,400,29.06
86,GENCAY,86160,1800,4.74
86,CUHON,86110,400,16.34
86,MARNAY,86160,600,45.1
86,JOURNET,86290,400,58.51
86,VOUILLE,86190,3400,33.95
86,SAINT-LAURENT-DE-JOURDES,86410,200,17.96
86,MAULAY,86200,200,23.01
86,SAINT-GAUDENT,86400,300,11.76
86,SAINT-SAVIN,86310,900,18.8
86,SURIN,86250,100,11.91
86,MIREBEAU,86110,2200,13.84
86,MESSEME,86200,200,9.84
86,SAIRES,86420,100,14.05
86,BELLEFONDS,86210,200,8.5
86,SCORBE-CLAIRVAUX,86140,2400,22.85
86,JOUSSE,86350,300,7.59
86,CHARROUX,86250,1200,44.29
86,SAINT-MAURICE-LA-CLOUERE,86160,1200,39.6
86,ASNOIS,86250,100,16.26
86,SAMMARCOLLES,86200,600,21.22
86,JOUHET,86500,500,25.53
